an,materie,materie_label,sesiune,sesiune_label,tip,fisier,cale,marime_bytes,sha256
2020,psihologie,Psihologie,sesiune-speciala,Sesiunea speciala,barem,2020-speciala-barem.pdf,bac/2020/psihologie/sesiune-speciala/2020-speciala-barem.pdf,64673,f0d6c35ab7377f91e8f944c230c20a6c1bc28c3e196647e33c7ee65832b23a8e
2020,psihologie,Psihologie,sesiune-speciala,Sesiunea speciala,subiect,2020-speciala-subiect.pdf,bac/2020/psihologie/sesiune-speciala/2020-speciala-subiect.pdf,151361,15513bd74ec798b29a95a8beec9f392407c85a7f2c31edb2a1ea2e0b0faf7377
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 1,barem,2020-antrenament-01-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-01-barem.pdf,179652,be4e34d44626e4779c1035856181e4811532ac87aff6e7d31bb9eb49069563f4
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 1,subiect,2020-antrenament-01-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-01-subiect.pdf,211419,9e4e6ec721175dd4760cb10db6dcbd8b7ba7e2c21aa190c2c70b4af4eaa1e3ed
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 2,barem,2020-antrenament-02-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-02-barem.pdf,163452,5cafed150d9381688d8b510eeb6df6fadd8655c247b390d53c9e75b526ee4e05
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 2,subiect,2020-antrenament-02-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-02-subiect.pdf,198305,59d38d9fa62a78b12cd3b835633264b86cd2ab0b05fcabe0a384994f7612880d
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 3,barem,2020-antrenament-03-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-03-barem.pdf,164039,9f30084d65987957dcd9a23f32e9a2de1258036a6caba0da29f4259cf266a630
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 3,subiect,2020-antrenament-03-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-03-subiect.pdf,197066,797ab89e3da25228b7ec770377a52e8586b1cba6c586da3a005b610ca5e66372
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 4,barem,2020-antrenament-04-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-04-barem.pdf,167447,6567d8cc362a6143c1f6b3d2c3093e00e8559819b8f6b1b65613abb8a852ff78
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 4,subiect,2020-antrenament-04-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-04-subiect.pdf,181619,27de5470ec3a4936d73880e35bec198333a80f717be6117e6c9e6ddbe0879147
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 5,barem,2020-antrenament-05-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-05-barem.pdf,177157,62751613913ffecbb7dc33b4ac0f4848f60f08a19bd7d84def8521dc6225296b
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 5,subiect,2020-antrenament-05-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-05-subiect.pdf,194501,1a58772ad696a543c14e3322f6a49e664b2c2247e73e3392de21022c7f07f527
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 6,barem,2020-antrenament-06-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-06-barem.pdf,176227,f307074e88f2d47f3dd86f65cc26211d8448920894650ad1d09bc924c1c33732
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 6,subiect,2020-antrenament-06-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-06-subiect.pdf,192458,ba6e286bdff977e1f528853abf73c301914bebefabd5f9894466038f990d30ed
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 7,barem,2020-antrenament-07-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-07-barem.pdf,168181,16aa26d4bda25f467b3303d80c3e8befe1ca4c85f2092683bde56dcf681aef8b
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 7,subiect,2020-antrenament-07-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-07-subiect.pdf,192549,7cb5ee9912855340a80515272f78d8342d48016db284d7c8b191cc3a01ca336a
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 8,barem,2020-antrenament-08-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-08-barem.pdf,182098,c0ac119216de5c4f8450e0b89927ad561c72f4942af3433fb4805292e434e193
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 8,subiect,2020-antrenament-08-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-08-subiect.pdf,180606,45f23d7e3c90534d2f7d1f5a11aa07960e72a3386dfde7532126e0f8a9b93f1e
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 9,barem,2020-antrenament-09-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-09-barem.pdf,179317,223a0004871f7d1a578fb14899574da2a11a5b9364c3eaf0b515d13838484e16
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 9,subiect,2020-antrenament-09-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-09-subiect.pdf,192018,04f9e84860d49c28474d8b05583a76e794f3cb73c34dfb5b09c41548814a73b2
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 10,barem,2020-antrenament-10-barem.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-10-barem.pdf,176801,5f127c1f9a19e3f676a74b1bd5dce1a5effe9a49523b6608d95165fb2462c370
2020,psihologie,Psihologie,teste-antrenament,Test de antrenament 10,subiect,2020-antrenament-10-subiect.pdf,bac/2020/psihologie/teste-antrenament/2020-antrenament-10-subiect.pdf,184426,1ac2600e6ea6b59bf3f1fd8a85faa1d34937d925bcd140e26e9545a5397c9951
