an,materie,materie_label,sesiune,sesiune_label,tip,fisier,cale,marime_bytes,sha256
2013,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2013-iunie-iulie-anorganica-teoretic-subiect.pdf,bac/2013/chimie/sesiune-iunie-iulie/2013-iunie-iulie-anorganica-teoretic-subiect.pdf,82720,1b8093a8942990655a5cf79ba2de9c10ed98309939517a8067ef2fd1d92f156e
2013,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2013-iunie-iulie-organica-tehnologic-barem.pdf,bac/2013/chimie/sesiune-iunie-iulie/2013-iunie-iulie-organica-tehnologic-barem.pdf,41861,586723b0c25cdc0dc7a1c52a2e94a435fe538db374f9f168994a24675b7fc679
2013,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2013-iunie-iulie-organica-tehnologic-subiect.pdf,bac/2013/chimie/sesiune-iunie-iulie/2013-iunie-iulie-organica-tehnologic-subiect.pdf,54486,d3a511fa10b0e1506402688f745c631da21d02ae57c21da0c7dd6a6b79c95a23
2013,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2013-iunie-iulie-organica-teoretic-barem.pdf,bac/2013/chimie/sesiune-iunie-iulie/2013-iunie-iulie-organica-teoretic-barem.pdf,43794,9d9444126c86cd80337ebd3b6f371f6686128b078595638e333fdce1f41cacbb
2013,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2013-iunie-iulie-organica-teoretic-subiect.pdf,bac/2013/chimie/sesiune-iunie-iulie/2013-iunie-iulie-organica-teoretic-subiect.pdf,64989,25c02b82da7acfc69cc9b6ef5cccd437929f4e0e9ff981f5859bc04edd69e6e2
2013,chimie,Chimie,sesiune-speciala,Sesiunea speciala,barem,2013-speciala-anorganica-tehnologic-barem.pdf,bac/2013/chimie/sesiune-speciala/2013-speciala-anorganica-tehnologic-barem.pdf,94875,bb7b0ab7416fa117d4148beb02aa8e2fc3eec15c0c2b2b2d1d9998c14276e8be
2013,chimie,Chimie,sesiune-speciala,Sesiunea speciala,subiect,2013-speciala-anorganica-tehnologic-subiect.pdf,bac/2013/chimie/sesiune-speciala/2013-speciala-anorganica-tehnologic-subiect.pdf,165735,2156ff849e0f166ebe44299f4c02cfad7199da921ae72f4ed5012e200a7576f9
2013,chimie,Chimie,sesiune-speciala,Sesiunea speciala,barem,2013-speciala-anorganica-teoretic-barem.pdf,bac/2013/chimie/sesiune-speciala/2013-speciala-anorganica-teoretic-barem.pdf,96172,d01bdf636194e459afbb313f39c5d0ceb3f6a6b576eba74633e71f0d247b9ee5
2013,chimie,Chimie,sesiune-speciala,Sesiunea speciala,subiect,2013-speciala-anorganica-teoretic-subiect.pdf,bac/2013/chimie/sesiune-speciala/2013-speciala-anorganica-teoretic-subiect.pdf,172113,a06c29a7c43ff74bc7f94de727c8e9a9f3cffecd4db8d18f12e4374c1610abff
2013,chimie,Chimie,sesiune-speciala,Sesiunea speciala,barem,2013-speciala-organica-tehnologic-barem.pdf,bac/2013/chimie/sesiune-speciala/2013-speciala-organica-tehnologic-barem.pdf,84643,6fae612986ecf18659f049d5e6104f26bd9f38b8146e1cf59be3e0d4631ca42b
2013,chimie,Chimie,sesiune-speciala,Sesiunea speciala,subiect,2013-speciala-organica-tehnologic-subiect.pdf,bac/2013/chimie/sesiune-speciala/2013-speciala-organica-tehnologic-subiect.pdf,143909,72f5b6b442c9d8c00a72b0c44e0b2219240868eb7561c7aebab0b87486db013b
2013,chimie,Chimie,sesiune-speciala,Sesiunea speciala,barem,2013-speciala-organica-teoretic-barem.pdf,bac/2013/chimie/sesiune-speciala/2013-speciala-organica-teoretic-barem.pdf,90205,95daee00ed56ee3289ab13f5cd6d71a8a20de86df2a9bddb2cf6b1c9c04ed04c
2013,chimie,Chimie,sesiune-speciala,Sesiunea speciala,subiect,2013-speciala-organica-teoretic-subiect.pdf,bac/2013/chimie/sesiune-speciala/2013-speciala-organica-teoretic-subiect.pdf,168966,bfe838f2f5e56dc088fec56650e762e03384061f85a05f864b41ca615e6df56d
2014,biologie,Biologie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2014-iunie-iulie-anatomie-fiziologie-barem.pdf,bac/2014/biologie/sesiune-iunie-iulie/2014-iunie-iulie-anatomie-fiziologie-barem.pdf,42249,4c59713549b114bd86f09092e960047efa59a2691c2f17128609d93ec4070749
2014,biologie,Biologie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2014-iunie-iulie-anatomie-fiziologie-subiect.pdf,bac/2014/biologie/sesiune-iunie-iulie/2014-iunie-iulie-anatomie-fiziologie-subiect.pdf,41883,e7d54f9c74d246891ca93df02cfc82727e47e60261f5ef653f6ba9c356bbab34
2014,biologie,Biologie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2014-iunie-iulie-vegetala-animala-barem.pdf,bac/2014/biologie/sesiune-iunie-iulie/2014-iunie-iulie-vegetala-animala-barem.pdf,41390,a4d07a79d626e37c919cb2cbaeb7f10f9ff8425053bb9776d39e869e28eb6c81
2014,biologie,Biologie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2014-iunie-iulie-vegetala-animala-subiect.pdf,bac/2014/biologie/sesiune-iunie-iulie/2014-iunie-iulie-vegetala-animala-subiect.pdf,45786,44aa3814b51343012b2ad18b660c2daaaafd2756deec72d560a21fe997b08722
2014,biologie,Biologie,simulare,Simulare,barem,2014-simulare-anatomie-fiziologie-barem.pdf,bac/2014/biologie/simulare/2014-simulare-anatomie-fiziologie-barem.pdf,32555,50ad11d837236e61bd88f9e30173471eaab57abf4e4221d04fedf0ee0c8138e0
2014,biologie,Biologie,simulare,Simulare,subiect,2014-simulare-anatomie-fiziologie-subiect.pdf,bac/2014/biologie/simulare/2014-simulare-anatomie-fiziologie-subiect.pdf,43383,75117def13f2ae01005b4bf31d50bca4686a98acbcfc12900730f1ba148f2523
2014,biologie,Biologie,simulare,Simulare,barem,2014-simulare-vegetala-animala-barem.pdf,bac/2014/biologie/simulare/2014-simulare-vegetala-animala-barem.pdf,32428,d169b5b008612d00382388c3f954a13d164713b55e663ba3c5c2e13d1b1fefd5
2014,biologie,Biologie,simulare,Simulare,subiect,2014-simulare-vegetala-animala-subiect.pdf,bac/2014/biologie/simulare/2014-simulare-vegetala-animala-subiect.pdf,32449,2cd51025f9c8e7ec4313286d561ac5f89205c3fc5583834ff923ebfa0cff5867
2014,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2014-iunie-iulie-anorganica-tehnologic-barem.pdf,bac/2014/chimie/sesiune-iunie-iulie/2014-iunie-iulie-anorganica-tehnologic-barem.pdf,38706,bf13d78894ea1a7804d4684dfba01bbd11929dd26db16d2b43e107343f3919a3
2014,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2014-iunie-iulie-anorganica-tehnologic-subiect.pdf,bac/2014/chimie/sesiune-iunie-iulie/2014-iunie-iulie-anorganica-tehnologic-subiect.pdf,61203,c79aa66688b1e9dfa1e8482c4d2549c8c4a94a28c12cd04f56eda08f68eec102
2014,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2014-iunie-iulie-anorganica-teoretic-barem.pdf,bac/2014/chimie/sesiune-iunie-iulie/2014-iunie-iulie-anorganica-teoretic-barem.pdf,38980,00c8faf15d33bd9c6b4f42b8bbc85f6d7d1d3cb27680d20d235504258b396b28
2014,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2014-iunie-iulie-anorganica-teoretic-subiect.pdf,bac/2014/chimie/sesiune-iunie-iulie/2014-iunie-iulie-anorganica-teoretic-subiect.pdf,55394,ddf55446dd89d8bc9adea98d77975aff69f226ee0c254afabcca1adf70b21804
2014,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2014-iunie-iulie-organica-tehnologic-barem.pdf,bac/2014/chimie/sesiune-iunie-iulie/2014-iunie-iulie-organica-tehnologic-barem.pdf,38475,0cde7a7e6a4671c837bbd50324a734cdb97831b66ba9b9601384040b9ba90687
2014,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2014-iunie-iulie-organica-tehnologic-subiect.pdf,bac/2014/chimie/sesiune-iunie-iulie/2014-iunie-iulie-organica-tehnologic-subiect.pdf,62663,14c63bc57d3c0ec376e5c170c61ee01f7ca59ca5e3cce50fa4f48a18a347b2e1
2014,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,barem,2014-iunie-iulie-organica-teoretic-barem.pdf,bac/2014/chimie/sesiune-iunie-iulie/2014-iunie-iulie-organica-teoretic-barem.pdf,38990,6fe9586e064afeec3c007301f548312755c4015dc87e3d2670029a6562108c79
2014,chimie,Chimie,sesiune-iunie-iulie,Sesiunea iunie-iulie,subiect,2014-iunie-iulie-organica-teoretic-subiect.pdf,bac/2014/chimie/sesiune-iunie-iulie/2014-iunie-iulie-organica-teoretic-subiect.pdf,51246,9e2979a5612c77af49933e40a595e36dc68211790974489515a43fdc126d4bf0
2014,chimie,Chimie,simulare,Simulare,barem,2014-simulare-anorganica-tehnologic-barem.pdf,bac/2014/chimie/simulare/2014-simulare-anorganica-tehnologic-barem.pdf,31119,090d971d9ae2b3bab347bd322be4ddcca06192c39905e377978d88f135f50fff
2014,chimie,Chimie,simulare,Simulare,subiect,2014-simulare-anorganica-tehnologic-subiect.pdf,bac/2014/chimie/simulare/2014-simulare-anorganica-tehnologic-subiect.pdf,52494,55352f7e4d738edb820c0e3ca7aa9a19aecfc221ab982283e32e68c2086ff7f4
2014,chimie,Chimie,simulare,Simulare,barem,2014-simulare-anorganica-teoretic-barem.pdf,bac/2014/chimie/simulare/2014-simulare-anorganica-teoretic-barem.pdf,30697,584d579bdd0ee0bb4560e5872693db1bd6642a727875ef7d3b0ee4e2ce17a4e8
2014,chimie,Chimie,simulare,Simulare,subiect,2014-simulare-anorganica-teoretic-subiect.pdf,bac/2014/chimie/simulare/2014-simulare-anorganica-teoretic-subiect.pdf,47519,167bf5983faf32779c3936909a4cc642af70faefc87d20248a344e2c333e200e
2014,chimie,Chimie,simulare,Simulare,barem,2014-simulare-organica-tehnologic-barem.pdf,bac/2014/chimie/simulare/2014-simulare-organica-tehnologic-barem.pdf,29360,54c5321a1f528a9dfb677d23485407d09c82566546f7018e0b9ca89ed7db5406
